Mod:Item:MetaData, Localized Name
draconicevolution:creative_rf_source, 创造 RF 能源
draconicevolution:placed_item, tile.draconicevolution:placed_item.name
draconicevolution:draconium_dust, 龙尘
draconicevolution:draconium_ingot, 龙锭
draconicevolution:draconic_ingot, 觉醒龙锭
draconicevolution:draconic_core, 龙芯
draconicevolution:wyvern_core, 双足飞龙核心
draconicevolution:awakened_core, 觉醒核心
draconicevolution:chaotic_core, 混沌核心
draconicevolution:wyvern_energy_core, 飞龙能量核心
draconicevolution:draconic_energy_core, 神龙能量核心
draconicevolution:dragon_heart, 龙之心
draconicevolution:debugger, item.draconicevolution:debugger.name
draconicevolution:nugget:0, 龙粒
draconicevolution:nugget:1, 觉醒龙粒
draconicevolution:chaos_shard:0, 混沌碎片
draconicevolution:chaos_shard:1, 大型混沌残片
draconicevolution:chaos_shard:2, 小型混沌残片
draconicevolution:chaos_shard:3, 微型混沌残片
draconicevolution:draconium_capacitor:0, 飞龙通量容器
draconicevolution:draconium_capacitor:0, 飞龙通量容器
draconicevolution:draconium_capacitor:0, 飞龙通量容器
draconicevolution:draconium_capacitor:1, 神龙通量容器
draconicevolution:draconium_capacitor:1, 神龙通量容器
draconicevolution:draconium_capacitor:1, 神龙通量容器
draconicevolution:draconium_capacitor:2, 创造通量容器
draconicevolution:wyvern_axe, 双足飞龙斧
draconicevolution:wyvern_bow, 双足飞龙弓
draconicevolution:wyvern_pick, 双足飞龙镐
draconicevolution:wyvern_shovel, 双足飞龙锹
draconicevolution:wyvern_sword, 双足飞龙剑
draconicevolution:draconic_axe, 神龙斧
draconicevolution:draconic_bow, 神龙弓
draconicevolution:draconic_hoe, 神龙锄
draconicevolution:draconic_pick, 神龙镐
draconicevolution:draconic_shovel, 神龙锹
draconicevolution:draconic_staff_of_power, 神龙之力权杖
draconicevolution:draconic_sword, 神龙剑
draconicevolution:tool_upgrade:0, 升级核心（RF 容量）
draconicevolution:tool_upgrade:1, 升级核心（挖掘速度）
draconicevolution:tool_upgrade:2, 升级核心（范围挖掘）
draconicevolution:tool_upgrade:3, 升级核心（攻击伤害）
draconicevolution:tool_upgrade:4, 升级核心（范围攻击）
draconicevolution:tool_upgrade:5, 升级核心（箭矢伤害）
draconicevolution:tool_upgrade:6, 升级核心（拉弓速度）
draconicevolution:tool_upgrade:7, 升级核心（箭矢速度）
draconicevolution:tool_upgrade:8, 升级核心（护盾充能）
draconicevolution:tool_upgrade:9, 升级核心（护盾恢复）
draconicevolution:tool_upgrade:10, 升级核心（移动速度）
draconicevolution:tool_upgrade:11, 升级核心（跳跃提升）
draconicevolution:dislocator, 传送符咒
draconicevolution:dislocator_advanced, 高级传送符咒
draconicevolution:dislocator_bound:1, 绑定传送符咒（点对点）
draconicevolution:dislocator_bound:2, 绑定传送符咒（玩家）
draconicevolution:magnet:0, 物品传送符咒
draconicevolution:magnet:1, 觉醒物品传送符咒
draconicevolution:crystal_binder, 水晶绑定扳手
draconicevolution:wyvern_helm, 双足飞龙头盔
draconicevolution:wyvern_chest, 双足飞龙胸甲
draconicevolution:wyvern_legs, 双足飞龙护腿
draconicevolution:wyvern_boots, 双足飞龙靴
draconicevolution:draconic_helm, 神龙头盔
draconicevolution:draconic_chest, 神龙胸甲
draconicevolution:draconic_legs, 神龙护腿
draconicevolution:draconic_boots, 神龙靴
draconicevolution:info_tablet, 龙之进化信息板
draconicevolution:mob_soul, 生物灵魂
draconicevolution:creative_exchanger, 创造方块转换器
draconicevolution:ender_energy_manipulator, 末影操纵者
thermalexpansion:machine:0, 红石炉 (基础)
thermalexpansion:machine:1, 磨粉机 (基础)
thermalexpansion:machine:2, 锯木机 (基础)
thermalexpansion:machine:3, 感应炉 (基础)
thermalexpansion:machine:4, 有机灌注器 (基础)
thermalexpansion:machine:5, 压缩机 (基础)
thermalexpansion:machine:6, 熔岩炉 (基础)
thermalexpansion:machine:7, 流体精炼机 (基础)
thermalexpansion:machine:8, 流体转置机 (基础)
thermalexpansion:machine:9, 能量灌注机 (基础)
thermalexpansion:machine:10, 离心机 (基础)
thermalexpansion:machine:11, 循环装配台 (基础)
thermalexpansion:machine:12, 药水酿造机 (基础)
thermalexpansion:machine:13, 附魔机 (基础)
thermalexpansion:machine:14, 冷冻机 (基础)
thermalexpansion:machine:15, 造石机 (基础)
thermalexpansion:device:0, 蓄水器
thermalexpansion:device:1, 焚毁炉
thermalexpansion:device:2, 外置散热器
thermalexpansion:device:3, 树汁提取器
thermalexpansion:device:4, 水产捕捞器
thermalexpansion:device:5, 物品分配器
thermalexpansion:device:6, 流体分配器
thermalexpansion:device:7, 矿词转换器
thermalexpansion:device:8, 经验液化器
thermalexpansion:device:9, 药水雾化器
thermalexpansion:device:10, 公式处理器
thermalexpansion:device:11, 生物捕捉器
thermalexpansion:device:12, 真空箱子
thermalexpansion:dynamo:0, 蒸汽能源炉 (基础)
thermalexpansion:dynamo:1, 热力能源炉 (基础)
thermalexpansion:dynamo:2, 压缩能源炉 (基础)
thermalexpansion:dynamo:3, 反应能源炉 (基础)
thermalexpansion:dynamo:4, 弱化能源炉 (基础)
thermalexpansion:dynamo:5, 通货能源炉 (基础)
thermalexpansion:cell:0, 能量单元 (基础)
thermalexpansion:tank:0, 便携储罐 (基础)
thermalexpansion:cache:0, 储物箱 (基础)
thermalexpansion:strongbox:0, 保险箱 (基础)
thermalexpansion:capacitor:0, 通量电容（基础）
thermalexpansion:capacitor:1, 通量电容（硬化）
thermalexpansion:capacitor:2, 通量电容（强化）
thermalexpansion:capacitor:3, 通量电容（信素）
thermalexpansion:capacitor:4, 通量电容（谐振）
thermalexpansion:capacitor:32000, 通量电容（创造）
thermalexpansion:reservoir:0, 贮液器（基础）
thermalexpansion:reservoir:1, 贮液器（硬化）
thermalexpansion:reservoir:2, 贮液器（强化）
thermalexpansion:reservoir:3, 贮液器（信素）
thermalexpansion:reservoir:4, 贮液器（谐振）
thermalexpansion:reservoir:32000, 贮液器（创造）
thermalexpansion:satchel:0, 背包（基础）
thermalexpansion:satchel:1, 背包（硬化）
thermalexpansion:satchel:2, 背包（强化）
thermalexpansion:satchel:3, 背包（信素）
thermalexpansion:satchel:4, 背包（谐振）
thermalexpansion:satchel:100, 背包（虚空）
thermalexpansion:satchel:32000, 背包（创造）
thermalexpansion:frame:0, 机器框架
thermalexpansion:frame:64, 设备框架
thermalexpansion:frame:128, 能量单元框架
thermalexpansion:frame:129, 硬化能量单元框架
thermalexpansion:frame:130, 强化能量单元框架（空）
thermalexpansion:frame:131, 信素能量单元框架（空）
thermalexpansion:frame:132, 谐振能量单元框架（空）
thermalexpansion:frame:146, 强化能量单元框架（满）
thermalexpansion:frame:147, 信素能量单元框架（满）
thermalexpansion:frame:148, 谐振能量单元框架（满）
thermalexpansion:augment:128, 升级: 辅助接受线圈
thermalexpansion:augment:129, 升级: 辅助筛子装置
thermalexpansion:augment:130, 升级: 副产焚毁仓室
thermalexpansion:augment:256, 升级: 混合烹饪仓室
thermalexpansion:augment:257, 升级: 通量阳极电镀
thermalexpansion:augment:258, 升级: 高温热解转化
thermalexpansion:augment:273, 升级: 板块矿质引发
thermalexpansion:augment:288, 升级: 树脂导流通道
thermalexpansion:augment:303, 升级: 冶金元素自持
thermalexpansion:augment:304, 升级: 炽焱高温裂解
thermalexpansion:augment:320, 升级: 土壤肥力恢复
thermalexpansion:augment:323, 升级: 树苗灌注基底
thermalexpansion:augment:324, 升级: 自动轮作循环
thermalexpansion:augment:336, 升级: 通货铸造授权
thermalexpansion:augment:337, 升级: 齿轮工作模具
thermalexpansion:augment:352, 升级: 热量对流循环
thermalexpansion:augment:368, 升级: 原油回流蒸馏
thermalexpansion:augment:369, 升级: 炼金术反应釜
thermalexpansion:augment:400, 升级: 通量链接集合
thermalexpansion:augment:401, 升级: 通量维修复原
thermalexpansion:augment:402, 升级: 抛物通量耦合
thermalexpansion:augment:416, 升级: 生物离心分解
thermalexpansion:augment:432, 升级: 模板精确对准
thermalexpansion:augment:433, 升级: 流体循环制造
thermalexpansion:augment:448, 升级: 反应催化试剂
thermalexpansion:augment:496, 升级: 火成碎屑注入
thermalexpansion:augment:497, 升级: 碎屑沉积
thermalexpansion:augment:512, 升级: 辅助传动线圈
thermalexpansion:augment:513, 升级: 燃料催化加速
thermalexpansion:augment:514, 升级: 传输线圈管道
thermalexpansion:augment:515, 升级: 励磁限制装置
thermalexpansion:augment:576, 升级: 蒸汽锅炉转化
thermalexpansion:augment:640, 升级: 涡轮增压装置
thermalexpansion:augment:656, 升级: 熵增抑制容器
thermalexpansion:augment:672, 升级: 闭环冷却系统
thermalexpansion:augment:673, 升级: 缸内喷射点火
thermalexpansion:augment:674, 升级: 煽动流形
thermalexpansion:augment:688, 升级: 基础反应催化
thermalexpansion:augment:704, 升级: 魔力弱化分离
thermalexpansion:augment:720, 升级: 宝石印刻校准
thermalexpansion:florb:0, 流体球 (空§r)
thermalexpansion:florb:1, 熔岩流体球 (空§r)
thermalexpansion:morb:0, 生物球 (空§r)
thermalexpansion:morb:1, 可复用生物球 (空§r)
avaritia:resource:0, 钻石晶格
avaritia:resource:1, 水晶矩阵锭
avaritia:resource:2, 中子素尘埃
avaritia:resource:3, 中子素粒
avaritia:resource:4, 中子素锭
avaritia:resource:5, 无尽催化剂
avaritia:resource:6, 无尽之锭
avaritia:resource:7, 唱片碎片
avaritia:singularity:0, 奇点-铁
avaritia:singularity:1, 奇点-金
avaritia:singularity:2, 奇点-青金石
avaritia:singularity:3, 奇点-红石
avaritia:singularity:4, 奇点-下界石英
avaritia:singularity:5, 奇点-铜
avaritia:singularity:6, 奇点-锡
avaritia:singularity:7, 奇点-铅
avaritia:singularity:8, 奇点-银
avaritia:singularity:9, 奇点-镍
avaritia:singularity:10, 奇点-钻石
avaritia:singularity:11, 奇点-绿宝石
avaritia:singularity:12, 奇点-红石琥珀金
avaritia:singularity:13, 奇点-铂
avaritia:singularity:14, 奇点-铱
avaritia:infinity_sword, 寰宇支配之剑
avaritia:infinity_bow, 天堂陨落长弓
avaritia:infinity_pickaxe, 世界崩解之镐
avaritia:infinity_shovel, 星球吞噬之锹
avaritia:infinity_axe, 自然荒芜之斧
avaritia:infinity_hoe, 地蕴复生之锄
avaritia:infinity_helmet, 无尽头盔
avaritia:infinity_chestplate, 无尽胸甲
avaritia:infinity_pants, 无尽护腿
avaritia:infinity_boots, 无尽靴子
avaritia:skullfire_sword, 炽焰之啄颅剑
avaritia:endest_pearl, 终望珍珠
avaritia:ultimate_stew, 超级煲
avaritia:cosmic_meatballs, 寰宇肉丸
avaritia:matter_cluster, 物质团
avaritia:compressed_crafting_table, 压缩工作台
avaritia:double_compressed_crafting_table, 二重压缩工作台
avaritia:extreme_crafting_table, 终极工作台
avaritia:block_resource:0, 中子素块
avaritia:block_resource:1, 无尽块
avaritia:block_resource:2, 水晶矩阵
avaritia:neutron_collector, 中子素收集器
avaritia:neutronium_compressor, 中子素压缩机
bloodarsenal:bloodarsenal.molten_blood_infused_iron, 熔融注血铁
denseneutroncollectors:compressed_neutron_collector, 致密中子素收集器
denseneutroncollectors:double_compressed_neutron_collector, 超密中子素收集器
denseneutroncollectors:triple_compressed_neutron_collector, 极密中子素收集器
draconicadditions:inert_potato_helm, 惰性马铃薯头盔
draconicadditions:inert_potato_chest, 惰性马铃薯胸甲
draconicadditions:inert_potato_legs, 惰性马铃薯护腿
draconicadditions:inert_potato_boots, 惰性马铃薯靴子
draconicadditions:chaos_heart, 腐化龙之心
draconicadditions:chaotic_energy_core, 混沌龙能量核心
draconicadditions:hermal, 注入龙力的马铃薯
draconicadditions:chaos_stabilizer_core, 混沌稳定核心
draconicadditions:armor_generator, 装甲发电机
draconicadditions:chaotic_armor_generator, 混沌装甲发电机
draconicadditions:item_drainer, 物品能量抽取机
draconicadditions:chaos_liquefier, 混沌液化机
draconicadditions:capacitor_supplier, 充能供能台
draconicadditions:chaotic_staff_of_power, 混沌龙之力权杖
draconicadditions:chaotic_bow, 混沌龙弓
draconicadditions:chaos_container, 混沌容器
draconicadditions:portable_wired_charger:0, 基础携带式无线充能器
draconicadditions:portable_wired_charger:1, 飞龙携带式无线充能器
draconicadditions:portable_wired_charger:2, 神龙携带式无线充能器
draconicadditions:portable_wired_charger:3, 混沌携带式无线充能器
draconicadditions:portable_wired_discharger:0, 基础携带式无线放电器
draconicadditions:portable_wired_discharger:1, 飞龙携带式无线放电器
draconicadditions:portable_wired_discharger:2, 神龙携带式无线放电器
draconicadditions:portable_wired_discharger:3, 混沌携带式无线放电器
draconicadditions:infused_potato_helm, 充能马铃薯头盔
draconicadditions:infused_potato_chest, 充能马铃薯胸甲
draconicadditions:infused_potato_legs, 充能马铃薯护腿
draconicadditions:infused_potato_boots, 充能马铃薯靴子
draconicadditions:potato_helm, 活力马铃薯头盔
draconicadditions:potato_chest, 活力马铃薯胸甲
draconicadditions:potato_legs, 活力马铃薯护腿
draconicadditions:potato_boots, 活力马铃薯靴子
draconicadditions:hermal_helm, 注入龙力的马铃薯头盔
draconicadditions:hermal_chest, 注入龙力的马铃薯胸甲
draconicadditions:hermal_legs, 注入龙力的马铃薯护腿
draconicadditions:hermal_boots, 注入龙力的马铃薯靴子
draconicadditions:chaotic_helm, 混沌龙头盔
draconicadditions:chaotic_chest, 混沌龙胸甲
draconicadditions:chaotic_legs, 混沌龙护腿
draconicadditions:chaotic_boots, 混沌龙靴子
draconicadditions:basic_shield_necklace, 基础屏蔽项链
draconicadditions:wyvern_shield_necklace, 飞龙屏蔽项链
draconicadditions:draconic_shield_necklace, 神龙屏蔽项链
draconicadditions:overload_belt, 神龙重载腰带
draconicadditions:vampiric_shirt, 神龙虹吸背心
draconicadditions:inertia_cancel_ring, 惯性抵消指环
draconicadditions:chaos_crystal_stable, 半稳定混沌晶体
enderstorage:ender_storage:0, 末影箱子
enderstorage:ender_storage:1, 末影蓄水槽
enderstorage:ender_pouch, 末影袋子
extrautils2:snowglobe:0, 魔幻雪世界球
extrautils2:snowglobe:1, 魔幻雪世界球
extrautils2:wateringcan, 洒水壶
extrautils2:itemcreativedestructionwand, 创造破坏之杖
extrautils2:unstableingots:0, 不稳定金属锭
extrautils2:unstableingots:1, 稳定的不稳定金属粒
extrautils2:unstableingots:2, 稳定的不稳定金属锭
extrautils2:itembuilderswand, 建筑之杖
extrautils2:itemdestructionwand, 破坏之杖
extrautils2:itemcreativebuilderswand, 创造建筑之杖
extrautils2:soundmuffler, 消音器
extrautils2:enderlilly, 末影百合种子
extrautils2:decorativesolidwood:0, 魔法木板
extrautils2:decorativesolidwood:1, 魔法木头
extrautils2:decorativesolidwood:2, 錾制木头
extrautils2:trashcan, 垃圾桶
extrautils2:trashcanfluid, 垃圾桶（流体）
extrautils2:trashcanenergy, 垃圾桶（能量）
extrautils2:angelblock, 天使方块
extrautils2:passivegenerator:0, 太阳能面板
extrautils2:passivegenerator:1, 月光面板
extrautils2:passivegenerator:2, 熔岩发电机
extrautils2:passivegenerator:3, 水力发电机
extrautils2:passivegenerator:4, 风力发电机
extrautils2:passivegenerator:5, 火力发电机
extrautils2:passivegenerator:6, 创造模式发电机
extrautils2:passivegenerator:7, 手动发电机
extrautils2:passivegenerator:8, 龙蛋发电机
extrautils2:supermobspawner, 重构的刷怪箱
extrautils2:cursedearth, 诅咒之土
extrautils2:redstoneclock, 红石钟
extrautils2:compressedcobblestone:0, 压缩圆石
extrautils2:compressedcobblestone:1, 二重压缩圆石
extrautils2:compressedcobblestone:2, 三重压缩圆石
extrautils2:compressedcobblestone:3, 四重压缩圆石
extrautils2:compressedcobblestone:4, 五重压缩圆石
extrautils2:compressedcobblestone:5, 六重压缩圆石
extrautils2:compressedcobblestone:6, 七重压缩圆石
extrautils2:compressedcobblestone:7, 八重压缩圆石
extrautils2:compresseddirt:0, 压缩泥土
extrautils2:compresseddirt:1, 二重压缩泥土
extrautils2:compresseddirt:2, 三重压缩泥土
extrautils2:compresseddirt:3, 四重压缩泥土
extrautils2:compressedsand:0, 压缩沙子
extrautils2:compressedsand:1, 二重压缩沙子
extrautils2:compressedgravel:0, 压缩沙砾
extrautils2:compressedgravel:1, 二重压缩沙砾
extrautils2:compressednetherrack:0, 压缩地狱岩
extrautils2:compressednetherrack:1, 二重压缩地狱岩
extrautils2:compressednetherrack:2, 三重压缩地狱岩
extrautils2:compressednetherrack:3, 四重压缩地狱岩
extrautils2:compressednetherrack:4, 五重压缩地狱岩
extrautils2:compressednetherrack:5, 六重压缩地狱岩
